101,เกาะลันตา,101,กระบี่
579,เขาชัยสน,134,พัทลุง
580,ควนขนุน,134,พัทลุง
581,ตะโหมด,134,พัทลุง
582,บางแก้ว,134,พัทลุง
583,ปากพะยูน,134,พัทลุง
584,ป่าบอน,134,พัทลุง
585,ป่าพะยอม,134,พัทลุง
586,เมืองพัทลุง,134,พัทลุง
587,ศรีนครินทร์,134,พัทลุง
588,ศรีบรรพต,134,พัทลุง
589,ดงเจริญ,135,พิจิตร
590,ตะพานหิน,135,พิจิตร
591,ทับคล้อ,135,พิจิตร
592,บางมูลนาก,135,พิจิตร
593,บึงนาราง,135,พิจิตร
594,โพทะเล,135,พิจิตร
595,โพธิ์ประทับช้าง,135,พิจิตร
596,เมืองพิจิตร,135,พิจิตร
597,วชิรบารมี,135,พิจิตร
598,วังทรายพูน,135,พิจิตร
599,สากเหล็ก,135,พิจิตร
600,สามง่าม,135,พิจิตร
601,ชาติตระการ,136,พิษณุโลก
602,นครไทย,136,พิษณุโลก
603,เนินมะปราง,136,พิษณุโลก
604,บางกระทุ่ม,136,พิษณุโลก
605,บางระกำ,136,พิษณุโลก
606,พรหมพิราม,136,พิษณุโลก
607,เมืองพิษณุโลก,136,พิษณุโลก
608,วังทอง,136,พิษณุโลก
609,วัดโบสถ์,136,พิษณุโลก
610,แก่งกระจาน,137,เพชรบุรี
611,เขาย้อย,137,เพชรบุรี
612,ชะอำ,137,เพชรบุรี
613,ท่ายาง,137,เพชรบุรี
614,บ้านลาด,137,เพชรบุรี
615,บ้านแหลม,137,เพชรบุรี
616,เมืองเพชรบุรี,137,เพชรบุรี
617,หนองหญ้าปล้อง,137,เพชรบุรี
618,เขาค้อ,138,เพชรบูรณ์
619,ชนแดน,138,เพชรบูรณ์
620,น้ำหนาว,138,เพชรบูรณ์
621,บึงสามพัน,138,เพชรบูรณ์
622,เมืองเพชรบูรณ์,138,เพชรบูรณ์
623,วังโป่ง,138,เพชรบูรณ์
624,วิเชียรบุรี,138,เพชรบูรณ์
625,ศรีเทพ,138,เพชรบูรณ์
626,หนองไผ่,138,เพชรบูรณ์
627,หล่มเก่า,138,เพชรบูรณ์
628,หล่มสัก,138,เพชรบูรณ์
629,เด่นชัย,139,แพร่
630,เมืองแพร่,139,แพร่
631,ร้องกวาง,139,แพร่
632,ลอง,139,แพร่
633,วังชิ้น,139,แพร่
634,สอง,139,แพร่
635,สูงเม่น,139,แพร่
636,หนองม่วงไข่,139,แพร่
637,กะทู้,140,ภูเก็ต
638,ถลาง,140,ภูเก็ต
639,ทุ่งคา,140,ภูเก็ต
640,เมืองภูเก็ต,140,ภูเก็ต
641,กันทรวิชัย,141,มหาสารคาม
642,กุดรัง,141,มหาสารคาม
643,แกดำ,141,มหาสารคาม
644,โกสุมพิสัย,141,มหาสารคาม
645,ชื่นชม,141,มหาสารคาม
646,เชียงยืน,141,มหาสารคาม
647,นาเชือก,141,มหาสารคาม
648,นาดูน,141,มหาสารคาม
649,บรบือ,141,มหาสารคาม
650,พยัคฆภูมิพิสัย,141,มหาสารคาม
651,เมืองมหาสารคาม,141,มหาสารคาม
652,ยางสีสุราช,141,มหาสารคาม
653,วาปีปทุม,141,มหาสารคาม
654,หลุบ,141,มหาสารคาม
655,คำชะอี,142,มุกดาหาร
656,ดงหลวง,142,มุกดาหาร
657,ดอนตาล,142,มุกดาหาร
658,นิคมคำสร้อย,142,มุกดาหาร
659,เมืองมุกดาหาร,142,มุกดาหาร
660,หนองสูง,142,มุกดาหาร
661,หว้านใหญ่,142,มุกดาหาร
662,ขุนยวม,143,แม่ฮ่องสอน
663,ปางมะผ้า,143,แม่ฮ่องสอน
664,ปาย,143,แม่ฮ่องสอน
665,ม่วยต่อ,143,แม่ฮ่องสอน
666,เมืองแม่ฮ่องสอน,143,แม่ฮ่องสอน
667,แม่ลาน้อย,143,แม่ฮ่องสอน
668,แม่สะเรียง,143,แม่ฮ่องสอน
669,สบเมย,143,แม่ฮ่องสอน
670,กุดชุม,144,ยโสธร
671,ค้อวัง,144,ยโสธร
672,คำเขื่อนแก้ว,144,ยโสธร
673,ทรายมูล,144,ยโสธร
674,ไทยเจริญ,144,ยโสธร
675,ป่าติ้ว,144,ยโสธร
676,มหาชนะชัย,144,ยโสธร
677,เมืองยโสธร,144,ยโสธร
678,เลิงนกทา,144,ยโสธร
679,กรงปินัง,145,ยะลา
680,กาบัง,145,ยะลา
681,ธารโต,145,ยะลา
682,บันนังสตา,145,ยะลา
683,เบตง,145,ยะลา
684,เมืองยะลา,145,ยะลา
685,ยะหา,145,ยะลา
686,รามัน,145,ยะลา
687,เกษตรวิสัย,146,ร้อยเอ็ด
688,จตุรพักตรพิมาน,146,ร้อยเอ็ด
689,จังหาร,146,ร้อยเอ็ด
690,เชียงขวัญ,146,ร้อยเอ็ด
691,ทุ่งเขาหลวง,146,ร้อยเอ็ด
692,ธวัชบุรี,146,ร้อยเอ็ด
693,ปทุมรัตต์,146,ร้อยเอ็ด
694,พนมไพร,146,ร้อยเอ็ด
695,โพธิ์ชัย,146,ร้อยเอ็ด
696,โพนทราย,146,ร้อยเอ็ด
697,โพนทอง,146,ร้อยเอ็ด
698,เมยวดี,146,ร้อยเอ็ด
699,เมืองร้อยเอ็ด,146,ร้อยเอ็ด
700,เมืองสรวง,146,ร้อยเอ็ด
701,ศรีสมเด็จ,146,ร้อยเอ็ด
702,สุวรรณภูมิ,146,ร้อยเอ็ด
703,เสลภูมิ,146,ร้อยเอ็ด
704,หนองพอก,146,ร้อยเอ็ด
705,หนองฮี,146,ร้อยเอ็ด
706,อาจสามารถ,146,ร้อยเอ็ด
707,แกลง,147,ระยอง
708,เขาชะเมา,147,ระยอง
709,นิคมพัฒนา,147,ระยอง
710,บ้านค่าย,147,ระยอง
711,บ้านฉาง,147,ระยอง
712,ปลวกแดง,147,ระยอง
713,เมืองระยอง,147,ระยอง
714,วังจันทร์,147,ระยอง
715,จอมบึง,148,ราชบุรี
716,ดำเนินสะดวก,148,ราชบุรี
717,บางแพ,148,ราชบุรี
718,บ้านคา,148,ราชบุรี
719,บ้านโป่ง,148,ราชบุรี
720,ปากท่อ,148,ราชบุรี
721,โพธาราม,148,ราชบุรี
722,เมืองราชบุรี,148,ราชบุรี
723,วัดเพลง,148,ราชบุรี
724,สวนผึ้ง,148,ราชบุรี
725,โคกเจริญ,149,ลพบุรี
726,โคกสำโรง,149,ลพบุรี
727,ชัยบาดาล,149,ลพบุรี
728,ท่าวุ้ง,149,ลพบุรี
729,ท่าหลวง,149,ลพบุรี
730,บ้านเช่า,149,ลพบุรี
731,บ้านหมี่,149,ลพบุรี
732,พัฒนานิคม,149,ลพบุรี
733,เมืองลพบุรี,149,ลพบุรี
734,ลำสนธิ,149,ลพบุรี
735,สระโบสถ์,149,ลพบุรี
736,หนองม่วง,149,ลพบุรี
737,เกาะคา,150,ลำปาง
738,งาว,150,ลำปาง
739,แจ้ห่ม,150,ลำปาง
740,เถิน,150,ลำปาง
741,เมืองปาน,150,ลำปาง
742,เมืองลำปาง,150,ลำปาง
743,แม่ทะ,150,ลำปาง
744,แม่พริก,150,ลำปาง
745,แม่เมาะ,150,ลำปาง
746,วังเหนือ,150,ลำปาง
747,สบปราบ,150,ลำปาง
748,เสริมงาม,150,ลำปาง
749,ห้างฉัตร,150,ลำปาง
750,ทุ่งหัวช้าง,151,ลำพูน
751,บ้านธิ,151,ลำพูน
752,บ้านโฮ่ง,151,ลำพูน
753,ป่าซาง,151,ลำพูน
754,เมืองลำพูน,151,ลำพูน
755,แม่ทา,151,ลำพูน
756,ลี้,151,ลำพูน
757,เวียงหนองล่อง,151,ลำพูน
758,เชียงคาน,152,เลย
759,ด่านซ้าย,152,เลย
760,ท่าลี่,152,เลย
761,นาด้วง,152,เลย
762,นาแห้ว,152,เลย
763,ปากชม,152,เลย
764,ผาขาว,152,เลย
765,ภูกระดึง,152,เลย
766,ภูเรือ,152,เลย
767,ภูหลวง,152,เลย
768,เมืองเลย,152,เลย
769,วังสะพุง,152,เลย
770,หนองหิน,152,เลย
771,เอราวัณ,152,เลย
772,กันทรลักษ์,153,ศรีสะเกษ
773,กันทรารมย์,153,ศรีสะเกษ
774,ขุขันธ์,153,ศรีสะเกษ
775,ขุนหาญ,153,ศรีสะเกษ
776,น้ำเกลี้ยง,153,ศรีสะเกษ
777,โนนคูณ,153,ศรีสะเกษ
778,บึงบูรพ์,153,ศรีสะเกษ
779,เบญจลักษ์,153,ศรีสะเกษ
780,ปรางค์กู่,153,ศรีสะเกษ
781,พยุห์,153,ศรีสะเกษ
782,โพธิ์ศรีสุวรรณ,153,ศรีสะเกษ
783,ไพรบึง,153,ศรีสะเกษ
784,ภูสิงห์,153,ศรีสะเกษ
785,เมืองจันทร์,153,ศรีสะเกษ
786,เมืองศรีสะเกษ,153,ศรีสะเกษ
787,ยางชุมน้อย,153,ศรีสะเกษ
788,ราษีไศล,153,ศรีสะเกษ
789,วังหิน,153,ศรีสะเกษ
790,ศรีรัตนะ,153,ศรีสะเกษ
791,ศิลาลาด,153,ศรีสะเกษ
792,ห้วยทับทัน,153,ศรีสะเกษ
793,อุทุมพรพิสัย,153,ศรีสะเกษ
794,กุดบาก,154,สกลนคร
795,กุสุมาลย์,154,สกลนคร
796,คำตากล้า,154,สกลนคร
797,โคกศรีสุพรรณ,154,สกลนคร
798,เจริญศิลป์,154,สกลนคร
799,เต่างอย,154,สกลนคร
800,นิคมน้ำอูน,154,สกลนคร
801,บ้านม่วง,154,สกลนคร
802,บ้านหัน,154,สกลนคร
803,พรรณานิคม,154,สกลนคร
804,พังโคน,154,สกลนคร
805,โพนนาแก้ว,154,สกลนคร
806,ภูพาน,154,สกลนคร
807,เมืองสกลนคร,154,สกลนคร
808,วานรนิวาส,154,สกลนคร
809,วานรนิวาส,154,สกลนคร
810,วาริชภูมิ,154,สกลนคร
811,สว่างแดนดิน,154,สกลนคร
812,ส่องดาว,154,สกลนคร
813,อากาศอำนวย,154,สกลนคร
814,กระแสสินธุ์,155,สงขลา
815,คลองหอยโข่ง,155,สงขลา
816,ควนเนียง,155,สงขลา
817,จะนะ,155,สงขลา
818,เทพา,155,สงขลา
819,นาทวี,155,สงขลา
820,นาหม่อม,155,สงขลา
821,บางกล่ำ,155,สงขลา
822,เมืองสงขลา,155,สงขลา
823,ระโนด,155,สงขลา
824,รัตภูมิ,155,สงขลา
825,สทิงพระ,155,สงขลา
826,สะเดา,155,สงขลา
827,สะบ้าย้อย,155,สงขลา
828,สิงหนคร,155,สงขลา
829,หาดใหญ่,155,สงขลา
830,ควนกาหลง,156,สตูล
831,ควนโดน,156,สตูล
832,ท่าแพ,156,สตูล
833,ทุ่งหว้า,156,สตูล
834,มะนัง,156,สตูล
835,เมืองสตูล,156,สตูล
836,ละงู,156,สตูล
837,บางบ่อ,157,สมุทรปราการ
838,บางพลี,157,สมุทรปราการ
839,บางเสาธง,157,สมุทรปราการ
840,พระประแดง,157,สมุทรปราการ
841,พระสมุทรเจดีย์,157,สมุทรปราการ
842,เมืองสมุทรปราการ,157,สมุทรปราการ
843,กระทุ่มแบน,158,สมุทรสาคร
844,บ้านแพ้ว,158,สมุทรสาคร
845,เมืองสมุทรสาคร,158,สมุทรสาคร
846,เขาฉกรรจ์,159,สระแก้ว
847,คลองหาด,159,สระแก้ว
848,โคกสูง,159,สระแก้ว
849,ตาพระยา,159,สระแก้ว
850,เมืองสระแก้ว,159,สระแก้ว
851,วังน้ำเย็น,159,สระแก้ว
852,วังสมบูรณ์,159,สระแก้ว
853,วัฒนานคร,159,สระแก้ว
854,อรัญประเทศ,159,สระแก้ว
855,แก่งคอย,160,สระบุรี
856,เฉลิมพระเกียรติ,160,สระบุรี
857,ดอนพุด,160,สระบุรี
858,บ้านหมอ,160,สระบุรี
859,พระพุทธบาท,160,สระบุรี
860,มวกเหล็ก,160,สระบุรี
861,เมืองสระบุรี,160,สระบุรี
862,วังม่วง,160,สระบุรี
863,วิหารแดง,160,สระบุรี
864,เสาไห้,160,สระบุรี
865,หนองแค,160,สระบุรี
866,หนองแซง,160,สระบุรี
867,หนองโดน,160,สระบุรี
868,ค่ายบางระจัน,161,สิงห์บุรี
869,ท่าช้าง,161,สิงห์บุรี
870,บางระจัน,161,สิงห์บุรี
871,พรหมบุรี,161,สิงห์บุรี
872,เมืองสิงห์บุรี,161,สิงห์บุรี
873,อินทร์บุรี,161,สิงห์บุรี
874,กงไกรลาศ,162,สุโขทัย
875,คีรีมาศ,162,สุโขทัย
876,ทุ่งเสลี่ยม,162,สุโขทัย
877,บ้านด่านลานหอย,162,สุโขทัย
878,เมืองสุโขทัย,162,สุโขทัย
879,ศรีนคร,162,สุโขทัย
880,ศรีสัชนาลัย,162,สุโขทัย
881,ศรีสำโรง,162,สุโขทัย
882,สวรรคโลก,162,สุโขทัย
883,ดอนเจดีย์,163,สุพรรณบุรี
884,ด่านช้าง,163,สุพรรณบุรี
885,เดิมบางนางบวช,163,สุพรรณบุรี
886,บางปลาม้า,163,สุพรรณบุรี
887,เมืองสุพรรณบุรี,163,สุพรรณบุรี
888,ศรีประจันต์,163,สุพรรณบุรี
889,สองพี่น้อง,163,สุพรรณบุรี
890,สามชุก,163,สุพรรณบุรี
891,หนองหญ้าไซ,163,สุพรรณบุรี
892,อู่ทอง,163,สุพรรณบุรี
893,กาญจนดิษฐ์,164,สุราษฎร์ธานี
894,เกาะพงัน,164,สุราษฎร์ธานี
895,เกาะพะงัน,164,สุราษฎร์ธานี
896,เกาะสมุย,164,สุราษฎร์ธานี
897,คีรีรัฐนิคม,164,สุราษฎร์ธานี
898,เคียนซา,164,สุราษฎร์ธานี
899,ชัยบุรี,164,สุราษฎร์ธานี
900,ไชยา,164,สุราษฎร์ธานี
901,ดอนสัก,164,สุราษฎร์ธานี
902,ท่าฉาง,164,สุราษฎร์ธานี
903,ท่าชนะ,164,สุราษฎร์ธานี
904,บ้านดอน,164,สุราษฎร์ธานี
905,บ้านตาขุน,164,สุราษฎร์ธานี
906,บ้านนาเดิม,164,สุราษฎร์ธานี
907,บ้านนาสาร,164,สุราษฎร์ธานี
908,พนม,164,สุราษฎร์ธานี
909,พระแสง,164,สุราษฎร์ธานี
910,พุนพิน,164,สุราษฎร์ธานี
911,เมืองสุราษฎร์ธานี,164,สุราษฎร์ธานี
912,วิภาวดี,164,สุราษฎร์ธานี
913,เวียงสระ,164,สุราษฎร์ธานี
914,กาบเชิง,165,สุรินทร์
915,เขวาสินรินทร์,165,สุรินทร์
916,จอมพระ,165,สุรินทร์
917,ชุมพลบุรี,165,สุรินทร์
918,ท่าตูม,165,สุรินทร์
919,โนนนารายณ์,165,สุรินทร์
920,บัวเชด,165,สุรินทร์
921,ปราสาท,165,สุรินทร์
922,พนมดงรัก,165,สุรินทร์
923,เมืองสุรินทร์,165,สุรินทร์
924,รัตนบุรี,165,สุรินทร์
925,ลำดวน,165,สุรินทร์
926,ศรีณรงค์,165,สุรินทร์
927,ศีขรภูมิ,165,สุรินทร์
928,สนม,165,สุรินทร์
929,สังขะ,165,สุรินทร์
930,สำโรงทาบ,165,สุรินทร์
931,เซกา,166,หนองคาย
932,โซ่พิสัย,166,หนองคาย
933,ท่าบ่อ,166,หนองคาย
934,บึงกาฬ,166,หนองคาย
935,บึงโขงหลง,166,หนองคาย
936,บุ่งคล้า,166,หนองคาย
937,ปากคาด,166,หนองคาย
938,เฝ้าไร่,166,หนองคาย
939,พรเจริญ,166,หนองคาย
940,โพธิ์ตาก,166,หนองคาย
941,โพนพิสัย,166,หนองคาย
942,เมืองหนองคาย,166,หนองคาย
943,รัตนวาปี,166,หนองคาย
944,ศรีเชียงใหม่,166,หนองคาย
945,ศรีวิไล,166,หนองคาย
946,สระใคร,166,หนองคาย
947,สังคม,166,หนองคาย
948,นากลาง,167,หนองบัวลำภู
949,นาวัง,167,หนองบัวลำภู
950,โนนสัง,167,หนองบัวลำภู
951,เมืองหนองบัวลำภู,167,หนองบัวลำภู
952,ศรีบุญเรือง,167,หนองบัวลำภู
953,สุวรรณคูหา,167,หนองบัวลำภู
954,ไชโย,168,อ่างทอง
955,ป่าโมก,168,อ่างทอง
956,โพธิ์ทอง,168,อ่างทอง
957,เมืองอ่างทอง,168,อ่างทอง
958,วิเศษชัยชาญ,168,อ่างทอง
959,สามโก้,168,อ่างทอง
960,แสวงหา,168,อ่างทอง
961,ชานุมาน,169,อำนาจเจริญ
962,ปทุมราชวงศา,169,อำนาจเจริญ
963,พนา,169,อำนาจเจริญ
964,เมืองอำนาจเจริญ,169,อำนาจเจริญ
965,ลืออำนาจ,169,อำนาจเจริญ
966,เสนางคนิคม,169,อำนาจเจริญ
967,หัวตะพาน,169,อำนาจเจริญ
968,กุดจับ,170,อุดรธานี
969,กุมภวาปี,170,อุดรธานี
970,กู่แก้ว,170,อุดรธานี
971,ไชยวาน,170,อุดรธานี
972,ทุ่งฝน,170,อุดรธานี
973,นากลาง,170,อุดรธานี
974,นายูง,170,อุดรธานี
975,น้ำโสม,170,อุดรธานี
976,โนนสะอาด,170,อุดรธานี
977,โนนสัง,170,อุดรธานี
978,บ้านดุง,170,อุดรธานี
979,บ้านผือ,170,อุดรธานี
980,ประจักษ์ศิลปาคม,170,อุดรธานี
981,พิบูลย์รักษ์,170,อุดรธานี
982,เพ็ญ,170,อุดรธานี
983,เมืองอุดรธานี,170,อุดรธานี
984,วังสามหมอ,170,อุดรธานี
985,ศรีธาตุ,170,อุดรธานี
986,ศรีบุญเรือง,170,อุดรธานี
987,สร้างคอม,170,อุดรธานี
988,สุวรรณคูหา,170,อุดรธานี
989,หนองบัวลำภู,170,อุดรธานี
990,หนองวัวซอ,170,อุดรธานี
991,หนองแสง,170,อุดรธานี
992,หนองหาน,170,อุดรธานี
993,ตรอน,171,อุตรดิตถ์
994,ทองแสนขัน,171,อุตรดิตถ์
995,ท่าปลา,171,อุตรดิตถ์
996,น้ำปาด,171,อุตรดิตถ์
997,บ้านโคก,171,อุตรดิตถ์
998,พิชัย,171,อุตรดิตถ์
999,ฟากท่า,171,อุตรดิตถ์
1000,เมืองอุตรดิตถ์,171,อุตรดิตถ์
1001,ลับแล,171,อุตรดิตถ์
1002,ทัพทัน,172,อุทัยธานี
1003,บ้านไร่,172,อุทัยธานี
1004,เมืองอุทัยธานี,172,อุทัยธานี
1005,ลานสัก,172,อุทัยธานี
1006,สว่างอารมณ์,172,อุทัยธานี
1007,หนองขาหย่าง,172,อุทัยธานี
1008,หนองฉาง,172,อุทัยธานี
1009,ห้วยคต,172,อุทัยธานี
1010,กิ่งอำเภอลืออำนาจ,173,อุบลราชธานี
1011,กิ่งอำเภอศรีหลักชัย,173,อุบลราชธานี
1012,กุดข้าวปุ้น,173,อุบลราชธานี
1013,เขมราฐ,173,อุบลราชธานี
1014,เขื่องใน,173,อุบลราชธานี
1015,โขงเจียม,173,อุบลราชธานี
1016,ชานุมาน,173,อุบลราชธานี
1017,ดอนมดแดง,173,อุบลราชธานี
1018,เดชอุดม,173,อุบลราชธานี
1019,ตระการพืชผล,173,อุบลราชธานี
1020,ตาลสุม,173,อุบลราชธานี
1021,ทุ่งศรีอุดม,173,อุบลราชธานี
1022,นาจะหลวย,173,อุบลราชธานี
1023,นาตาล,173,อุบลราชธานี
1024,นาเยีย,173,อุบลราชธานี
1025,น้ำขุ่น,173,อุบลราชธานี
1026,น้ำยืน,173,อุบลราชธานี
1027,บุณฑริก,173,อุบลราชธานี
1028,ปทุมราชวงศา,173,อุบลราชธานี
1029,พนา,173,อุบลราชธานี
1030,พิบูลมังสาหาร,173,อุบลราชธานี
1031,โพธิ์ไทร,173,อุบลราชธานี
1032,ม่วงสามสิบ,173,อุบลราชธานี
1033,เมืองอุบลราชธานี,173,อุบลราชธานี
1034,วารินชำราบ,173,อุบลราชธานี
1035,ศรีเมืองใหม่,173,อุบลราชธานี
1036,สว่างวีระวงศ์,173,อุบลราชธานี
1037,สำโรง,173,อุบลราชธานี
1038,สิรินธร,173,อุบลราชธานี
1039,สุวรรณวารี,173,อุบลราชธานี
1040,เสนางคนิคม,173,อุบลราชธานี
1041,หัวตะพาน,173,อุบลราชธานี
1042,เหล่าเสือโก้ก,173,อุบลราชธานี
1043,อำนาจเจริญ,173,อุบลราชธานี
1044,กิ่งอำเภอซับใหญ่,174,ชัยภูมิ
1045,เกษตรสมบูรณ์,174,ชัยภูมิ
1046,แก้งคร้อ,174,ชัยภูมิ
1047,แก้งคร้อ,174,ชัยภูมิ
1048,คอนสวรรค์,174,ชัยภูมิ
1049,คอนสาร,174,ชัยภูมิ
1050,คอนสาร,174,ชัยภูมิ
1051,จัตุรัส,174,ชัยภูมิ
1052,ซับใหญ่,174,ชัยภูมิ
1053,เทพสถิต,174,ชัยภูมิ
1054,เทพสถิต,174,ชัยภูมิ
1055,เนินสง่า,174,ชัยภูมิ
1056,บ้านเขว้า,174,ชัยภูมิ
1057,บ้านแท่น,174,ชัยภูมิ
1058,บ้านแท่น,174,ชัยภูมิ
1059,บำเหน็จณรงค์,174,ชัยภูมิ
1060,ภักดีชุมพล,174,ชัยภูมิ
1061,ภูเขียว,174,ชัยภูมิ
1062,เมืองชัยภูมิ,174,ชัยภูมิ
1063,เมืองชัยภูมิ,174,ชัยภูมิ
1064,หนองบัวแดง,174,ชัยภูมิ
1065,หนองบัวแดง,174,ชัยภูมิ
1066,หนองบัวระเหว,174,ชัยภูมิ
1067,บางคนที,175,สมุทรสงคราม
1068,เมืองสมุทรสงคราม,175,สมุทรสงคราม
1069,อัมพวา,175,สมุทรสงคราม
1070,กระบุรี,176,ระนอง
1071,กะเปอร์,176,ระนอง
1072,เมืองระนอง,176,ระนอง
1073,ละอุ่น,176,ระนอง
1074,สุขสำราญ,176,ระนอง
